	Autocorrelation	Lag	Model	Name
8	0.8034476278683576	8	Model 0	2_311
9	0.7985564016938819	9	Model 0	2_311
0	0.9999999999999998	0	Model 0	2_312
1	0.8775742725298215	1	Model 0	2_312
2	0.862522612097235	2	Model 0	2_312
3	0.8563454473393113	3	Model 0	2_312
4	0.8602689211155378	4	Model 0	2_312
5	0.8709380521428438	5	Model 0	2_312
6	0.8511791347546768	6	Model 0	2_312
7	0.8361898698724343	7	Model 0	2_312
8	0.8536301577161609	8	Model 0	2_312
9	0.8489643541496202	9	Model 0	2_312
0	1.0	0	Model 0	2_314
1	0.936830370089113	1	Model 0	2_314
2	0.9002818080440931	2	Model 0	2_314
3	0.896325596043387	3	Model 0	2_314
4	0.8793555689322315	4	Model 0	2_314
5	0.8647741521183032	5	Model 0	2_314
6	0.8546009248947606	6	Model 0	2_314
7	0.8571314341837528	7	Model 0	2_314
8	0.8599247727120024	8	Model 0	2_314
9	0.8591188186136165	9	Model 0	2_314
0	0.9999999999999999	0	Model 0	2_315
1	0.877097497776708	1	Model 0	2_315
2	0.8381045883869851	2	Model 0	2_315
3	0.825287812383114	3	Model 0	2_315
4	0.8155139387509379	4	Model 0	2_315
5	0.8103504512832059	5	Model 0	2_315
6	0.8051720461171229	6	Model 0	2_315
7	0.82011439776498	7	Model 0	2_315
8	0.8254347761097163	8	Model 0	2_315
9	0.7996075987401694	9	Model 0	2_315
0	1.0	0	Model 0	2_316
1	0.9401499891613214	1	Model 0	2_316
2	0.9165970667451483	2	Model 0	2_316
3	0.9101923420727587	3	Model 0	2_316
4	0.8975831197651039	4	Model 0	2_316
5	0.897229877775323	5	Model 0	2_316
6	0.8913034422094204	6	Model 0	2_316
7	0.8915947911654014	7	Model 0	2_316
8	0.8860396862533421	8	Model 0	2_316
9	0.8824508589770361	9	Model 0	2_316
0	1.0	0	Model 0	2_324
1	0.9560226127588898	1	Model 0	2_324
2	0.9306515650821197	2	Model 0	2_324
3	0.9150858894146809	3	Model 0	2_324
4	0.9088990124670929	4	Model 0	2_324
5	0.901262989289145	5	Model 0	2_324
6	0.9011576013559481	6	Model 0	2_324
7	0.9023625461255116	7	Model 0	2_324
8	0.9000816323950896	8	Model 0	2_324
9	0.8962016107586946	9	Model 0	2_324
0	0.9999999999999998	0	Model 0	2_326
1	0.9085127721544847	1	Model 0	2_326
2	0.8698648986272491	2	Model 0	2_326
3	0.8671379230950869	3	Model 0	2_326
4	0.8480165220942539	4	Model 0	2_326
5	0.8334990596552735	5	Model 0	2_326
6	0.8385381520123242	6	Model 0	2_326
7	0.8418308143435037	7	Model 0	2_326
8	0.8271344229205534	8	Model 0	2_326
9	0.8374088409921202	9	Model 0	2_326
0	1.0	0	Model 0	2_332
1	0.9303568086514596	1	Model 0	2_332
2	0.9121550459040044	2	Model 0	2_332
3	0.9045032754293304	3	Model 0	2_332
4	0.9071511778396539	4	Model 0	2_332
5	0.9079773270656109	5	Model 0	2_332
6	0.9066936352007123	6	Model 0	2_332
7	0.9039166382867341	7	Model 0	2_332
8	0.9209770100698332	8	Model 0	2_332
9	0.9125289384423593	9	Model 0	2_332
0	1.0	0	Model 0	2_333
1	0.97645226526137	1	Model 0	2_333
2	0.9643724533949707	2	Model 0	2_333
3	0.9608041617484044	3	Model 0	2_333
4	0.9534307641558136	4	Model 0	2_333
5	0.9507570713245843	5	Model 0	2_333
6	0.9458371352212654	6	Model 0	2_333
7	0.9413429746984873	7	Model 0	2_333
8	0.936359891248473	8	Model 0	2_333
9	0.932025653759657	9	Model 0	2_333
0	0.9999999999999996	0	Model 0	2_336
1	0.9801481857518971	1	Model 0	2_336
2	0.971206687246612	2	Model 0	2_336
3	0.9648910877250201	3	Model 0	2_336
4	0.9526801327659447	4	Model 0	2_336
5	0.9434629194218065	5	Model 0	2_336
6	0.9385078986177282	6	Model 0	2_336
7	0.9334763871330989	7	Model 0	2_336
8	0.9286559029813415	8	Model 0	2_336
9	0.9251656075569263	9	Model 0	2_336
0	1.0	0	Model 0	2_337
1	0.9662612972128092	1	Model 0	2_337
2	0.9406793968862484	2	Model 0	2_337
3	0.9219791804040962	3	Model 0	2_337
4	0.907943988513316	4	Model 0	2_337
5	0.8948329837330851	5	Model 0	2_337
6	0.8884429417641767	6	Model 0	2_337
7	0.8731479321895617	7	Model 0	2_337
8	0.8552614339099712	8	Model 0	2_337
9	0.836945582991998	9	Model 0	2_337
0	1.0	0	Model 0	2_345
1	0.9655822522968023	1	Model 0	2_345
2	0.943085702434015	2	Model 0	2_345
3	0.9401416360777325	3	Model 0	2_345
4	0.9338231319491498	4	Model 0	2_345
5	0.9271564666525157	5	Model 0	2_345
6	0.9273059265171888	6	Model 0	2_345
7	0.9168217054156188	7	Model 0	2_345
8	0.9124763839839487	8	Model 0	2_345
9	0.9164496002664196	9	Model 0	2_345
0	1.0	0	Model 0	2_352
1	0.9388259998481312	1	Model 0	2_352
2	0.8835474825571991	2	Model 0	2_352
3	0.8522089668002648	3	Model 0	2_352
4	0.8236329563704514	4	Model 0	2_352
5	0.8013661927318977	5	Model 0	2_352
6	0.7946702214810212	6	Model 0	2_352
7	0.7814170041361496	7	Model 0	2_352
8	0.7622094245815922	8	Model 0	2_352
9	0.7527663294829687	9	Model 0	2_352
0	1.0	0	Model 0	2_356
1	0.8316867033646377	1	Model 0	2_356
2	0.7926688477020177	2	Model 0	2_356
3	0.8275999993728202	3	Model 0	2_356
4	0.8124913989265519	4	Model 0	2_356
5	0.7649587531629868	5	Model 0	2_356
6	0.7936154967808768	6	Model 0	2_356
7	0.8007293874658875	7	Model 0	2_356
8	0.7945114246033924	8	Model 0	2_356
9	0.7913157991127339	9	Model 0	2_356
0	1.0	0	Model 0	2_367
1	0.948294557604603	1	Model 0	2_367
2	0.9085325866593686	2	Model 0	2_367
3	0.8831844622380025	3	Model 0	2_367
4	0.871839787929816	4	Model 0	2_367
5	0.8671826871506768	5	Model 0	2_367
6	0.8532207554265073	6	Model 0	2_367
7	0.851560851515005	7	Model 0	2_367
8	0.8410046085066547	8	Model 0	2_367
9	0.8386535090040783	9	Model 0	2_367
0	0.9999999999999996	0	Model 0	2_368
1	0.878766548020431	1	Model 0	2_368
2	0.847520168203986	2	Model 0	2_368
3	0.8321463340464468	3	Model 0	2_368
4	0.8380603560993092	4	Model 0	2_368
5	0.8625399820999039	5	Model 0	2_368
6	0.8607410157750426	6	Model 0	2_368
7	0.8611015617360419	7	Model 0	2_368
8	0.8507094708015612	8	Model 0	2_368
9	0.8339919054745049	9	Model 0	2_368
0	1.0	0	Model 0	2_390
1	0.9389881748691111	1	Model 0	2_390
2	0.9114941598104246	2	Model 0	2_390
3	0.894913628133744	3	Model 0	2_390
4	0.8911883348404295	4	Model 0	2_390
5	0.8763266304768327	5	Model 0	2_390
6	0.8710001994055062	6	Model 0	2_390
7	0.8697570297306583	7	Model 0	2_390
8	0.8740284051123257	8	Model 0	2_390
9	0.86872166353739	9	Model 0	2_390
0	0.9999999999999999	0	Model 0	2_394
1	0.817327064576346	1	Model 0	2_394
2	0.7595416501507021	2	Model 0	2_394
3	0.7413455205088971	3	Model 0	2_394
4	0.7815045086276979	4	Model 0	2_394
5	0.7672209289441768	5	Model 0	2_394
6	0.7443653337815084	6	Model 0	2_394
7	0.7014404425024595	7	Model 0	2_394
8	0.7076136352429641	8	Model 0	2_394
9	0.7120969357531417	9	Model 0	2_394
0	1.0	0	Model 0	2_396
1	0.939614889087658	1	Model 0	2_396
2	0.9036989451545849	2	Model 0	2_396
3	0.8810400630323684	3	Model 0	2_396
4	0.8696660743403102	4	Model 0	2_396
5	0.8556081032872803	5	Model 0	2_396
6	0.8498442994710895	6	Model 0	2_396
7	0.8485979880152983	7	Model 0	2_396
8	0.8479216745204623	8	Model 0	2_396
9	0.8491552190400692	9	Model 0	2_396
0	1.0	0	Model 0	2_400
1	0.8100864084021663	1	Model 0	2_400
2	0.7571026074087491	2	Model 0	2_400
3	0.7378803268061324	3	Model 0	2_400
4	0.7404613085779199	4	Model 0	2_400
5	0.7555686816429773	5	Model 0	2_400
6	0.7545693244407412	6	Model 0	2_400
7	0.747824398542094	7	Model 0	2_400
8	0.7636818199136709	8	Model 0	2_400
9	0.7669319645758371	9	Model 0	2_400
0	1.0	0	Model 0	2_403
1	0.8949201202058256	1	Model 0	2_403
2	0.8263831761238492	2	Model 0	2_403
3	0.8048675647057009	3	Model 0	2_403
4	0.818675061085315	4	Model 0	2_403
5	0.8389250758628063	5	Model 0	2_403
6	0.8246195782895462	6	Model 0	2_403
7	0.8027152963403612	7	Model 0	2_403
8	0.7757289458379881	8	Model 0	2_403
9	0.7700147477564588	9	Model 0	2_403
0	1.0	0	Model 0	2_408
1	0.9776280856645838	1	Model 0	2_408
2	0.9624466074359258	2	Model 0	2_408
3	0.9596711586323212	3	Model 0	2_408
4	0.9492299177383904	4	Model 0	2_408
5	0.9392628135353849	5	Model 0	2_408
6	0.9317402343557479	6	Model 0	2_408
7	0.9223088968513258	7	Model 0	2_408
8	0.9152918130776577	8	Model 0	2_408
9	0.9041146347833919	9	Model 0	2_408
0	1.0	0	Model 0	2_410
1	0.9507560059806858	1	Model 0	2_410
2	0.9289882303200685	2	Model 0	2_410
3	0.919755507684565	3	Model 0	2_410
4	0.9167361189586728	4	Model 0	2_410
5	0.9094814320220165	5	Model 0	2_410
6	0.9017290012738028	6	Model 0	2_410
7	0.9025940733449278	7	Model 0	2_410
8	0.895042011128115	8	Model 0	2_410
9	0.8853993254031896	9	Model 0	2_410
0	1.0	0	Model 0	2_417
1	0.9527063887564938	1	Model 0	2_417
2	0.9293978524582115	2	Model 0	2_417
3	0.9171336425397981	3	Model 0	2_417
4	0.9129629566243124	4	Model 0	2_417
5	0.9138133728822163	5	Model 0	2_417
6	0.9064351023746893	6	Model 0	2_417
7	0.9096353471003175	7	Model 0	2_417
8	0.9097848927838078	8	Model 0	2_417
9	0.9061360559177208	9	Model 0	2_417
0	1.0	0	Model 0	2_423
1	0.9411589589145871	1	Model 0	2_423
2	0.9012103322731413	2	Model 0	2_423
3	0.8970548841883718	3	Model 0	2_423
4	0.8958086891477859	4	Model 0	2_423
5	0.8826251764111066	5	Model 0	2_423
6	0.8743742922237226	6	Model 0	2_423
7	0.85606934713658	7	Model 0	2_423
8	0.8374957677934729	8	Model 0	2_423
9	0.834027005090078	9	Model 0	2_423
0	1.0	0	Model 0	2_426
1	0.8409271034868175	1	Model 0	2_426
2	0.7723686439385914	2	Model 0	2_426
3	0.7543944652695118	3	Model 0	2_426
4	0.7282091896205689	4	Model 0	2_426
5	0.7188517775161151	5	Model 0	2_426
6	0.7224052106792416	6	Model 0	2_426
7	0.6991663557069476	7	Model 0	2_426
8	0.7084975658062084	8	Model 0	2_426
9	0.7105589031137247	9	Model 0	2_426
0	1.0	0	Model 0	2_428
1	0.9132776768872625	1	Model 0	2_428
2	0.871924358914307	2	Model 0	2_428
3	0.8633382151490465	3	Model 0	2_428
4	0.851716038955052	4	Model 0	2_428
5	0.847944121272932	5	Model 0	2_428
6	0.8487291081397498	6	Model 0	2_428
7	0.8279802171149616	7	Model 0	2_428
8	0.8327854565132037	8	Model 0	2_428
9	0.8112121485063136	9	Model 0	2_428
0	1.0	0	Model 0	2_431
1	0.8972171244652177	1	Model 0	2_431
2	0.8609836847007516	2	Model 0	2_431
3	0.846392779561972	3	Model 0	2_431
4	0.8422466480302393	4	Model 0	2_431
5	0.815810177046229	5	Model 0	2_431
6	0.8134454115658526	6	Model 0	2_431
7	0.7770093191334893	7	Model 0	2_431
8	0.7655327562092885	8	Model 0	2_431
9	0.7524001333479008	9	Model 0	2_431
0	1.0	0	Model 0	2_433
1	0.9063274364799163	1	Model 0	2_433
2	0.8648735145211824	2	Model 0	2_433
3	0.8499347548278439	3	Model 0	2_433
4	0.8326826167358967	4	Model 0	2_433
5	0.80461640541407	5	Model 0	2_433
6	0.79326910611555	6	Model 0	2_433
7	0.7850347809619228	7	Model 0	2_433
8	0.7797383266292197	8	Model 0	2_433
9	0.7805439944488874	9	Model 0	2_433
0	1.0	0	Model 0	2_439
1	0.8969514738162448	1	Model 0	2_439
2	0.8704466916530523	2	Model 0	2_439
3	0.8678983605287282	3	Model 0	2_439
4	0.8563453875455521	4	Model 0	2_439
5	0.8461393220468193	5	Model 0	2_439
6	0.8543804881853967	6	Model 0	2_439
7	0.8433526101101346	7	Model 0	2_439
8	0.8543082980298625	8	Model 0	2_439
9	0.8388626016309714	9	Model 0	2_439
0	1.0	0	Model 0	2_442
1	0.8686504467063026	1	Model 0	2_442
2	0.7904427862964339	2	Model 0	2_442
3	0.7764662495886261	3	Model 0	2_442
4	0.7881776422752782	4	Model 0	2_442
5	0.7985833821821429	5	Model 0	2_442
6	0.8006576230165703	6	Model 0	2_442
7	0.7923342124694563	7	Model 0	2_442
8	0.7644047833152355	8	Model 0	2_442
9	0.7478027762669102	9	Model 0	2_442
0	1.0	0	Model 0	2_445
1	0.9430552743133768	1	Model 0	2_445
2	0.9178972056285845	2	Model 0	2_445
3	0.9075227953339268	3	Model 0	2_445
4	0.9125062114094258	4	Model 0	2_445
5	0.899518782051974	5	Model 0	2_445
6	0.8959226958573896	6	Model 0	2_445
7	0.898915713190894	7	Model 0	2_445
8	0.8913025586865055	8	Model 0	2_445
9	0.8804059432251806	9	Model 0	2_445
0	1.0	0	Model 0	2_446
1	0.9301839231869522	1	Model 0	2_446
2	0.8920487664817414	2	Model 0	2_446
3	0.8678732647540907	3	Model 0	2_446
4	0.8526806608483467	4	Model 0	2_446
5	0.8371324444702609	5	Model 0	2_446
6	0.8358101466954126	6	Model 0	2_446
7	0.8358007767684061	7	Model 0	2_446
8	0.8320680016581384	8	Model 0	2_446
9	0.8244764776315198	9	Model 0	2_446
0	0.9999999999999998	0	Model 0	2_463
1	0.9588665784741242	1	Model 0	2_463
2	0.9433728968917007	2	Model 0	2_463
3	0.925982351348893	3	Model 0	2_463
4	0.9183608414533949	4	Model 0	2_463
5	0.9087530958000227	5	Model 0	2_463
6	0.8981466024603252	6	Model 0	2_463
7	0.8897370882052886	7	Model 0	2_463
8	0.8814665916167013	8	Model 0	2_463
9	0.8772971786918796	9	Model 0	2_463
0	1.0	0	Model 0	2_466
1	0.9546760685321416	1	Model 0	2_466
2	0.9218156346454015	2	Model 0	2_466
3	0.911110271497027	3	Model 0	2_466
4	0.9023493861269346	4	Model 0	2_466
5	0.8938123822490633	5	Model 0	2_466
6	0.8825084657408121	6	Model 0	2_466
7	0.8717285158411007	7	Model 0	2_466
8	0.8703767300891799	8	Model 0	2_466
9	0.8595528869125296	9	Model 0	2_466
0	1.0	0	Model 0	2_471
1	0.8805886304502699	1	Model 0	2_471
2	0.8325600101116303	2	Model 0	2_471
3	0.8008344474593438	3	Model 0	2_471
4	0.7943502440701709	4	Model 0	2_471
5	0.7827797792395275	5	Model 0	2_471
6	0.7730487455774263	6	Model 0	2_471
7	0.7555123703048129	7	Model 0	2_471
8	0.7572181587121367	8	Model 0	2_471
9	0.7652742785694667	9	Model 0	2_471
0	1.0	0	Model 0	2_484
1	0.8478794325733783	1	Model 0	2_484
2	0.8265656539543075	2	Model 0	2_484
3	0.8037039504604516	3	Model 0	2_484
4	0.8080263835989562	4	Model 0	2_484
5	0.7858046275071359	5	Model 0	2_484
6	0.7976564516879062	6	Model 0	2_484
7	0.7766567576739373	7	Model 0	2_484
8	0.755525148031012	8	Model 0	2_484
9	0.746357324075704	9	Model 0	2_484
0	1.0	0	Model 0	2_486
1	0.9199748019620071	1	Model 0	2_486
2	0.8673822525578732	2	Model 0	2_486
3	0.8700031058420727	3	Model 0	2_486
4	0.8671389964970786	4	Model 0	2_486
5	0.8563864778006205	5	Model 0	2_486
6	0.8540743345919045	6	Model 0	2_486
7	0.8667602145637773	7	Model 0	2_486
8	0.8613863709036326	8	Model 0	2_486
9	0.8550324401589577	9	Model 0	2_486
0	1.0	0	Model 0	2_502
1	0.8245946246037716	1	Model 0	2_502
2	0.7621332296307667	2	Model 0	2_502
3	0.7388709327557741	3	Model 0	2_502
4	0.7266969331315389	4	Model 0	2_502
5	0.7222190351157589	5	Model 0	2_502
6	0.7164651204452364	6	Model 0	2_502
7	0.7227667785926116	7	Model 0	2_502
8	0.7481736314001177	8	Model 0	2_502
9	0.7603377607774556	9	Model 0	2_502
0	0.9999999999999998	0	Model 0	2_506
1	0.9077429440538584	1	Model 0	2_506
2	0.8664862987417535	2	Model 0	2_506
3	0.8562124412486978	3	Model 0	2_506
4	0.8330632295099931	4	Model 0	2_506
5	0.8237715844372361	5	Model 0	2_506
6	0.8366249963044761	6	Model 0	2_506
7	0.8233887552899587	7	Model 0	2_506
8	0.8195183931248772	8	Model 0	2_506
9	0.8309528047656138	9	Model 0	2_506
0	1.0	0	Model 0	2_508
1	0.9288716872033131	1	Model 0	2_508
2	0.9016554956545647	2	Model 0	2_508
3	0.8822288605094627	3	Model 0	2_508
4	0.8565555288404524	4	Model 0	2_508
5	0.8466511026075216	5	Model 0	2_508
6	0.8384996164263343	6	Model 0	2_508
7	0.8412270775242253	7	Model 0	2_508
8	0.8388551832021326	8	Model 0	2_508
9	0.8306092052922807	9	Model 0	2_508
0	0.9999999999999998	0	Model 0	2_526
1	0.8845789139009274	1	Model 0	2_526
2	0.8334828209386641	2	Model 0	2_526
3	0.837904152398161	3	Model 0	2_526
4	0.8381507357543858	4	Model 0	2_526
5	0.828736970783901	5	Model 0	2_526
6	0.8199983067063646	6	Model 0	2_526
7	0.8151153897840386	7	Model 0	2_526
8	0.7834739015141806	8	Model 0	2_526
9	0.793575675985312	9	Model 0	2_526
0	0.9999999999999998	0	Model 0	2_527
1	0.9296706499403677	1	Model 0	2_527
2	0.8962327259421654	2	Model 0	2_527
3	0.877185662947441	3	Model 0	2_527
4	0.8652494643722428	4	Model 0	2_527
5	0.8681356266858601	5	Model 0	2_527
6	0.852728864957529	6	Model 0	2_527
7	0.8388422678400731	7	Model 0	2_527
8	0.8364003379703118	8	Model 0	2_527
9	0.8399315533449395	9	Model 0	2_527
0	0.9999999999999998	0	Model 0	2_529
1	0.920633799941102	1	Model 0	2_529
2	0.8629708793168794	2	Model 0	2_529
3	0.8402988250707676	3	Model 0	2_529
4	0.8330542176916096	4	Model 0	2_529
5	0.8311756993015801	5	Model 0	2_529
6	0.8269477394159845	6	Model 0	2_529
7	0.8175268422714582	7	Model 0	2_529
8	0.8125287630595607	8	Model 0	2_529
9	0.8077499356147019	9	Model 0	2_529
0	1.0	0	Model 0	2_532
1	0.9497838500897636	1	Model 0	2_532
2	0.9038463053015143	2	Model 0	2_532
3	0.8739603918897472	3	Model 0	2_532
4	0.8568990467233829	4	Model 0	2_532
5	0.8453011901118659	5	Model 0	2_532
6	0.829657386154057	6	Model 0	2_532
7	0.8228725264295054	7	Model 0	2_532
8	0.8292525005579949	8	Model 0	2_532
9	0.8356513369287543	9	Model 0	2_532
0	0.9999999999999998	0	Model 0	2_533
1	0.9074138445989235	1	Model 0	2_533
2	0.8689514024164184	2	Model 0	2_533
3	0.8501046181226268	3	Model 0	2_533
4	0.8334410343845722	4	Model 0	2_533
5	0.835220325653314	5	Model 0	2_533
6	0.8369967001209043	6	Model 0	2_533
7	0.8201743508953696	7	Model 0	2_533
8	0.812610930955893	8	Model 0	2_533
9	0.8006620088780559	9	Model 0	2_533
0	1.0	0	Model 0	2_546
1	0.909639233258053	1	Model 0	2_546
2	0.8798672654192224	2	Model 0	2_546
3	0.874686237106397	3	Model 0	2_546
4	0.8658732072623518	4	Model 0	2_546
5	0.8650014492933451	5	Model 0	2_546
6	0.8605607391098687	6	Model 0	2_546
7	0.8479855784925978	7	Model 0	2_546
8	0.8657654701585193	8	Model 0	2_546
9	0.8466201150457704	9	Model 0	2_546
0	1.0	0	Model 0	2_551
1	0.8266380651256093	1	Model 0	2_551
2	0.8377907837588323	2	Model 0	2_551
3	0.8206602267447352	3	Model 0	2_551
4	0.8019566502104327	4	Model 0	2_551
5	0.8171765026550868	5	Model 0	2_551
6	0.7952779028417376	6	Model 0	2_551
7	0.7760092944152472	7	Model 0	2_551
8	0.7864909377453252	8	Model 0	2_551
9	0.7880596096153544	9	Model 0	2_551
0	1.0	0	Model 0	2_562
1	0.9486184811696935	1	Model 0	2_562
2	0.9232098509797282	2	Model 0	2_562
3	0.9115137070712299	3	Model 0	2_562
4	0.9116120028881548	4	Model 0	2_562
5	0.9037108624157963	5	Model 0	2_562
6	0.8985366593199138	6	Model 0	2_562
7	0.8933586864615433	7	Model 0	2_562
8	0.8859687886750295	8	Model 0	2_562
9	0.8698618286081317	9	Model 0	2_562
0	1.0	0	Model 0	2_563
1	0.8922366807512329	1	Model 0	2_563
2	0.893205917041794	2	Model 0	2_563
3	0.8851412952503821	3	Model 0	2_563
4	0.8868011707383021	4	Model 0	2_563
5	0.8807045211970578	5	Model 0	2_563
6	0.8776854409792432	6	Model 0	2_563
7	0.887234978664071	7	Model 0	2_563
8	0.8840739802515534	8	Model 0	2_563
9	0.8599600584409339	9	Model 0	2_563
0	1.0	0	Model 0	2_569
1	0.9115204887481934	1	Model 0	2_569
2	0.8798277985454309	2	Model 0	2_569
3	0.8666540342104029	3	Model 0	2_569
4	0.846546106265183	4	Model 0	2_569
5	0.8316662614176271	5	Model 0	2_569
6	0.827238119131754	6	Model 0	2_569
7	0.8350172659995092	7	Model 0	2_569
8	0.8375699599214105	8	Model 0	2_569
9	0.8298744789712771	9	Model 0	2_569
0	1.0	0	Model 0	2_573
1	0.8929514623512979	1	Model 0	2_573
2	0.8238471992726041	2	Model 0	2_573
3	0.8024583756031413	3	Model 0	2_573
4	0.7993497664806353	4	Model 0	2_573
5	0.785916614421857	5	Model 0	2_573
6	0.7745565132694803	6	Model 0	2_573
7	0.7772866096790875	7	Model 0	2_573
8	0.7678258852431923	8	Model 0	2_573
9	0.7712221512495796	9	Model 0	2_573
0	0.9999999999999999	0	Model 0	2_574
1	0.9343679652399749	1	Model 0	2_574
2	0.8960309466426842	2	Model 0	2_574
3	0.8944581111587043	3	Model 0	2_574
4	0.8878658559429342	4	Model 0	2_574
5	0.8613617986603667	5	Model 0	2_574
6	0.8631519134551746	6	Model 0	2_574
7	0.8629840340672958	7	Model 0	2_574
8	0.836299384229176	8	Model 0	2_574
9	0.8220047184919704	9	Model 0	2_574
0	1.0	0	Model 0	2_587
1	0.944920292791403	1	Model 0	2_587
2	0.9151080277774815	2	Model 0	2_587
3	0.8925330208941951	3	Model 0	2_587
4	0.8660314237239234	4	Model 0	2_587
5	0.8566209069931585	5	Model 0	2_587
6	0.857981202537287	6	Model 0	2_587
7	0.8434708030836021	7	Model 0	2_587
8	0.8350279507858541	8	Model 0	2_587
9	0.8150687097995336	9	Model 0	2_587
0	1.0	0	Model 0	2_601
1	0.9070256830250361	1	Model 0	2_601
2	0.8874700584915031	2	Model 0	2_601
3	0.8734359783217122	3	Model 0	2_601
4	0.8764893831155428	4	Model 0	2_601
5	0.8557352580596391	5	Model 0	2_601
6	0.8625459026847453	6	Model 0	2_601
7	0.8645906646638756	7	Model 0	2_601
8	0.8594740049989753	8	Model 0	2_601
9	0.8477014745366067	9	Model 0	2_601
0	1.0	0	Model 0	2_602
1	0.8930843510392981	1	Model 0	2_602
2	0.8456613680271491	2	Model 0	2_602
3	0.8567894954954499	3	Model 0	2_602
4	0.8345458096201076	4	Model 0	2_602
5	0.8342799185732714	5	Model 0	2_602
6	0.8422193910127207	6	Model 0	2_602
7	0.8279671361056353	7	Model 0	2_602
8	0.8195704288808358	8	Model 0	2_602
9	0.8351745677082878	9	Model 0	2_602
0	1.0	0	Model 0	2_607
1	0.8902833508272205	1	Model 0	2_607
2	0.8280149068269821	2	Model 0	2_607
3	0.7931452846560743	3	Model 0	2_607
4	0.7692063501761829	4	Model 0	2_607
5	0.7737395208092659	5	Model 0	2_607
6	0.7571513208865527	6	Model 0	2_607
7	0.7860160829976962	7	Model 0	2_607
8	0.7988753527882128	8	Model 0	2_607
9	0.8150148029181564	9	Model 0	2_607
0	1.0	0	Model 0	2_618
1	0.9175381681399593	1	Model 0	2_618
2	0.8712982698124918	2	Model 0	2_618
3	0.8643252130679824	3	Model 0	2_618
4	0.8522454459020088	4	Model 0	2_618
5	0.8545831160335722	5	Model 0	2_618
6	0.8496844392016751	6	Model 0	2_618
7	0.8392019280117137	7	Model 0	2_618
8	0.8286190511421224	8	Model 0	2_618
9	0.8161830155342185	9	Model 0	2_618
0	0.9999999999999998	0	Model 0	2_623
1	0.8973343062864788	1	Model 0	2_623
2	0.8534140958097961	2	Model 0	2_623
3	0.8334257042250105	3	Model 0	2_623
4	0.8070079398453414	4	Model 0	2_623
5	0.7895335795454914	5	Model 0	2_623
6	0.8026259594284972	6	Model 0	2_623
7	0.8109254826166248	7	Model 0	2_623
8	0.8133450135619432	8	Model 0	2_623
9	0.7967080687631415	9	Model 0	2_623
0	0.9999999999999997	0	Model 0	2_625
1	0.9410550845029416	1	Model 0	2_625
2	0.918320428621156	2	Model 0	2_625
3	0.918342598935891	3	Model 0	2_625
4	0.906984355061819	4	Model 0	2_625
5	0.9115609804391038	5	Model 0	2_625
6	0.9084732916753171	6	Model 0	2_625
7	0.9056052218013758	7	Model 0	2_625
8	0.9040226159560772	8	Model 0	2_625
9	0.9008988041803009	9	Model 0	2_625
0	1.0	0	Model 0	2_626
1	0.9557204602826089	1	Model 0	2_626
2	0.9163056459734252	2	Model 0	2_626
3	0.8950626533675636	3	Model 0	2_626
4	0.8848966693794961	4	Model 0	2_626
5	0.8807600453182908	5	Model 0	2_626
6	0.8743757553106325	6	Model 0	2_626
7	0.866700965508584	7	Model 0	2_626
8	0.8590232497902334	8	Model 0	2_626
9	0.8539472080802224	9	Model 0	2_626
0	1.0	0	Model 0	2_627
1	0.9213193793411002	1	Model 0	2_627
2	0.9001780820536819	2	Model 0	2_627
3	0.8905225301931143	3	Model 0	2_627
4	0.8749640396648207	4	Model 0	2_627
5	0.8647620199299367	5	Model 0	2_627
6	0.8448233292763151	6	Model 0	2_627
7	0.832276908571553	7	Model 0	2_627
8	0.8149917138905949	8	Model 0	2_627
9	0.8066677888216791	9	Model 0	2_627
0	0.9999999999999998	0	Model 0	2_628
1	0.8533086530666658	1	Model 0	2_628
2	0.8125243703614434	2	Model 0	2_628
3	0.7842298151003072	3	Model 0	2_628
