	Label	ROG	Name	Weight	Life Span	Model
126	True	0.40977388809939624	2_224	2.0885714285714267	3	Model 0
10	True	3.3132019807309203	2_226	19.782545583722055	83	Model 0
14	True	1.8770544160253433	2_226	9.108344857756624	68	Model 0
23	True	2.5449974277903205	2_226	13.705605766782236	39	Model 0
24	True	2.664097072594394	2_226	21.04428268604739	48	Model 0
83	True	1.2679209068747128	2_226	1.720642102995044	3	Model 0
92	True	1.0509657618459047	2_226	2.572380952380952	4	Model 0
97	True	2.060610203515837	2_226	4.266666666666667	4	Model 0
100	True	4.190110374300865	2_226	26.48187495511025	93	Model 0
106	True	4.593268227691034	2_226	34.82426668103138	93	Model 0
118	True	1.7418844901773436	2_226	6.384126984126984	12	Model 0
125	True	4.677042057020217	2_226	12.34859943977591	51	Model 0
64	True	0.9320233642946376	2_229	15.824502939608806	131	Model 0
65	True	0.2377638312904636	2_229	4.111428571428567	8	Model 0
68	True	0.4636367182213304	2_229	19.524523809523807	27	Model 0
73	True	0.7789155037289367	2_229	21.054523809523815	117	Model 0
74	True	0.5378492590805344	2_229	27.002857142857142	117	Model 0
79	True	0.863479198118441	2_229	33.55999999999999	118	Model 0
87	True	0.4283621688792516	2_229	22.404285714285713	47	Model 0
96	True	0.12872157500747058	2_229	1.4166666666666692	4	Model 0
100	True	0.23497091952816482	2_229	3.229999999999997	4	Model 0
105	True	0.18089520275874393	2_229	3.202380952380951	6	Model 0
118	True	0.5338314109550426	2_229	18.503333333333334	20	Model 0
0	True	1.6892826725394825	2_234	4.119024638738748	170	Model 0
10	True	0.465139923911262	2_234	1.1378947849536083	2	Model 0
14	True	1.9440834309155897	2_234	5.986089403981597	168	Model 0
17	True	0.5487881027959941	2_234	20.740484355765624	192	Model 0
24	True	0.7481260355694259	2_234	31.652743168221814	170	Model 0
37	True	0.3877907455647635	2_234	9.68272253104183	168	Model 0
44	True	0.5742389553932957	2_234	14.116877828054296	134	Model 0
59	True	0.12948282667892208	2_234	3.7333333333333334	16	Model 0
78	True	1.209494054146038	2_234	35.9776923076923	70	Model 0
108	True	0.7730735334827761	2_234	17.9921609398183	190	Model 0
114	True	1.7719464390221722	2_234	4.132183760820279	9	Model 0
64	True	1.1603242510232088	2_238	8.772357373182516	10	Model 0
65	True	0.6761341786558243	2_238	38.75827084680026	173	Model 0
67	True	0.4618801996689113	2_238	71.49880952380953	182	Model 0
75	True	0.263969978008388	2_238	20.994999999999997	175	Model 0
76	True	0.5106506694896173	2_238	40.65571428571428	163	Model 0
0	True	0.9165966632939295	2_247	1.577415112386418	2	Model 0
1	True	2.1244072816874566	2_247	19.752524149765527	179	Model 0
4	True	1.9391163951188377	2_247	22.130265509411853	151	Model 0
7	True	0.7640377560083821	2_247	4.769551282051282	138	Model 0
8	True	2.326067041894198	2_247	13.534704386650978	132	Model 0
9	True	1.3073382122884603	2_247	14.378531746031744	122	Model 0
10	True	0.8273882944256847	2_247	12.646463619605608	78	Model 0
11	True	1.5115238128106292	2_247	27.008227709957588	93	Model 0
12	True	0.9942261265000294	2_247	15.08560655031243	84	Model 0
17	True	1.0469641236051728	2_247	5.322233642174819	50	Model 0
33	True	0.7622980294373437	2_247	7.626349206349206	43	Model 0
64	True	0.636881759569005	2_247	4.553333333333334	21	Model 0
90	True	2.88174539620457	2_247	14.640952380952381	26	Model 0
1	True	0.15284625770254628	2_250	5.140722545428428	88	Model 0
5	True	0.2415191740528232	2_250	11.16954248366013	86	Model 0
7	True	0.5858555466628984	2_250	16.391905232981177	95	Model 0
8	True	0.6569720374919514	2_250	12.258217338217339	33	Model 0
12	True	0.1407288633183776	2_250	1.2964285714285715	9	Model 0
13	True	0.11976996869692622	2_250	2.1738095238095236	4	Model 0
25	True	0.2823252497392493	2_250	5.406470588235294	7	Model 0
27	True	0.4044579375077268	2_250	14.70038425626661	43	Model 0
57	True	0.13628089631809057	2_250	2.957777777777778	6	Model 0
88	True	0.40570485367471965	2_250	6.272844145731478	19	Model 0
90	True	0.7422580861189723	2_250	11.735826608693598	77	Model 0
108	True	0.41423674954743356	2_250	37.896655951028876	76	Model 0
129	True	0.059331787934846184	2_250	1.3954248366013067	55	Model 0
133	True	0.06742970695156585	2_250	3.3957142857142832	38	Model 0
135	True	0.04721725169083451	2_250	2.959268359268359	41	Model 0
140	True	0.05877980697064159	2_250	6.395771744595273	30	Model 0
19	True	1.3093457281575605	2_253	13.288389355742297	26	Model 0
20	True	2.3257999896329444	2_253	23.24159375677477	49	Model 0
25	True	0.9152211108808683	2_253	10.952829131652663	21	Model 0
42	True	0.5613261030583192	2_253	3.5099171019759248	13	Model 0
45	True	1.1153593550401117	2_253	19.998049270990446	34	Model 0
46	True	2.121380060982346	2_253	24.09725131078072	124	Model 0
47	True	0.6895542446968768	2_253	1.3	29	Model 0
71	True	1.396429298195301	2_253	38.72715470803706	88	Model 0
75	True	0.6899851256144012	2_253	11.181070889894418	37	Model 0
78	True	1.5310945677763803	2_253	11.696886446886449	24	Model 0
96	True	0.7392177738579311	2_253	8.122142857142856	19	Model 0
3	True	1.195099454379706	2_260	18.410222457281282	26	Model 0
16	True	1.3174795423413443	2_260	15.66208791208791	28	Model 0
20	True	1.3555806091376157	2_260	17.04265648251449	28	Model 0
21	True	1.5180331406516487	2_260	12.832553601519118	17	Model 0
26	True	0.4716852126130959	2_260	2.6513736263736263	3	Model 0
41	True	0.22472115823559816	2_260	1.071221931395509	3	Model 0
69	True	1.0931601304708851	2_260	5.8643512043512045	7	Model 0
73	True	0.31315937722148324	2_260	1.6363636363636362	2	Model 0
82	True	0.4739942418625751	2_260	2.5588235294117645	3	Model 0
100	True	0.05960401764002056	2_260	3.6857142857142793	92	Model 0
101	True	0.05698826503874231	2_260	5.8138095238095175	93	Model 0
102	True	0.06626371297005205	2_260	17.53619047619047	93	Model 0
103	True	0.04944921880978988	2_260	2.716666666666669	86	Model 0
111	True	0.019537007979068533	2_260	2.05	81	Model 0
113	True	0.03572179836452884	2_260	3.2857142857142883	68	Model 0
114	True	0.0375562583103729	2_260	5.970476190476188	82	Model 0
125	True	0.05847818998070176	2_260	16.01142857142857	84	Model 0
130	True	0.055450316689910434	2_260	2.119047619047617	31	Model 0
2	True	0.30859633580707757	2_261	4.25	5	Model 0
10	True	1.2531639726884924	2_261	15.846050420168066	18	Model 0
11	True	2.066005800769004	2_261	34.71094807153631	52	Model 0
23	True	0.5497597380119789	2_261	1.5130898513251454	2	Model 0
29	True	0.9030990133184297	2_261	5.2505508870214745	12	Model 0
30	True	2.3621762774768635	2_261	49.89645589704414	76	Model 0
33	True	2.0357237379908844	2_261	27.420841054370467	50	Model 0
36	True	0.6762139887181688	2_261	3.5	3	Model 0
38	True	1.602743492642811	2_261	13.298851540616246	23	Model 0
42	True	1.741516747706624	2_261	23.71474858474858	62	Model 0
45	True	0.562348375815811	2_261	2.5	36	Model 0
0	True	0.6196260800194682	2_263	27.29818181818182	169	Model 0
4	True	0.3181118829798342	2_263	29.97326203208556	172	Model 0
6	True	1.2835653899474617	2_263	14.189806388577937	140	Model 0
7	True	0.36823754662668734	2_263	28.747188693659282	62	Model 0
15	True	0.46407564279134145	2_263	12.183475564809427	31	Model 0
17	True	0.12465915317316596	2_263	4.669047619047621	10	Model 0
18	True	0.11992126433793375	2_263	0.9523809523809524	1	Model 0
26	True	0.64614042832124	2_263	65.4280975318956	77	Model 0
0	True	0.7512867769915954	2_264	7.214827838827838	16	Model 0
1	True	0.40155918192769885	2_264	6.108444444444444	8	Model 0
4	True	0.6164906929849833	2_264	6.801727716727716	9	Model 0
7	True	0.675478337525248	2_264	8.23232814262226	9	Model 0
36	True	0.32932230688170716	2_264	0.9942214813050728	2	Model 0
38	True	0.19308297411297923	2_264	5.579999999999998	21	Model 0
41	True	1.0909787907937591	2_264	30.79222600264548	124	Model 0
43	True	0.5967840336805812	2_264	23.25873875613768	84	Model 0
45	True	0.3193104555775546	2_264	4.500952380952378	30	Model 0
51	True	0.15018022194362776	2_264	7.78	26	Model 0
55	True	0.8318137302134281	2_264	40.25908702408702	138	Model 0
57	True	0.322897211244658	2_264	7.511378370057617	74	Model 0
60	True	0.9646010554855377	2_264	24.930397365914608	132	Model 0
1	True	1.8285091282911954	2_270	18.631344537815124	185	Model 0
3	True	1.7997270654402517	2_270	5.427849524401248	172	Model 0
4	True	3.6990526020448704	2_270	17.269916458082786	177	Model 0
17	True	1.4440763239123449	2_270	4.2055111555111555	158	Model 0
20	True	0.7231239020273184	2_270	4.9523809523809526	159	Model 0
21	True	2.26540319737851	2_270	12.566891582173529	149	Model 0
27	True	2.5782751832565727	2_270	22.599729225023342	137	Model 0
28	True	0.9360880387675785	2_270	1.5857272139625078	5	Model 0
45	True	2.7492565737130867	2_270	27.861097105508872	98	Model 0
47	True	2.553466547512552	2_270	37.48062522444875	183	Model 0
50	True	2.1529975146943814	2_270	12.621195862960569	23	Model 0
5	True	3.4473680572338328	2_280	27.187591523015143	167	Model 0
8	True	2.1140680287923583	2_280	9.824556776556777	165	Model 0
22	True	0.965857901049472	2_280	1.4193006993006994	4	Model 0
23	True	2.0165624510637943	2_280	1.780534759358289	3	Model 0
42	True	2.874770787433107	2_280	17.614573581539098	87	Model 0
51	True	2.414833299414643	2_280	15.408888888888887	28	Model 0
52	True	0.7693758209340541	2_280	1.342857142857143	9	Model 0
60	True	2.8387103377472247	2_280	14.202539348188434	85	Model 0
67	True	2.544263835147508	2_280	14.143603749191985	80	Model 0
68	True	2.4151765502027294	2_280	3.678898552427964	81	Model 0
74	True	2.636078582289885	2_280	22.627864390511448	89	Model 0
78	True	2.452762066354384	2_280	18.8478581925867	77	Model 0
92	True	2.2885559158812945	2_280	8.257705627705626	83	Model 0
96	True	2.388655714935129	2_280	6.0840508457547005	161	Model 0
1	True	1.849348215767817	2_282	16.80952380952381	20	Model 0
9	True	1.9011134519403308	2_282	26.93	28	Model 0
12	True	1.187428944935323	2_282	15.943611793611794	67	Model 0
22	True	1.6617433346465924	2_282	26.85838214073508	61	Model 0
23	True	2.685362768207569	2_282	40.943183515830576	83	Model 0
27	True	0.29616405829393777	2_282	1.8133333333333332	10	Model 0
42	True	1.7762596761460656	2_282	34.455	36	Model 0
43	True	1.0525718707220428	2_282	14.851190476190474	18	Model 0
48	True	0.24081718172767033	2_282	1.4642857142857142	2	Model 0
0	True	0.8946374751997026	2_290	6.335954135954136	7	Model 0
12	True	0.7259382286938854	2_290	4.138891877353416	6	Model 0
15	True	0.5568303832078628	2_290	2.345417831624728	3	Model 0
24	True	4.146018321585321	2_290	57.03174603174604	60	Model 0
32	True	2.4905833058424824	2_290	13.596720026346999	121	Model 0
33	True	6.079350079264264	2_290	50.631661268728	110	Model 0
34	True	3.490759371003986	2_290	32.02447584778214	84	Model 0
35	True	0.8621322280374941	2_290	3.397142857142857	6	Model 0
41	True	1.8925879320291894	2_290	15.75	15	Model 0
43	True	0.27325428111159245	2_290	0.6999999999999984	1	Model 0
47	True	0.3663829551026003	2_290	1.1904761904761911	2	Model 0
52	True	0.8604073598665307	2_291	88.6486546786547	191	Model 0
56	True	1.70825017613367	2_291	23.05613014436544	190	Model 0
59	True	2.28245744438239	2_291	21.549999999999997	76	Model 0
61	True	1.7141179270116444	2_291	12.906862745098039	74	Model 0
64	True	1.8554275327312661	2_291	28.104014939309057	57	Model 0
70	True	0.8604805115512427	2_291	6.294761904761904	9	Model 0
71	True	0.30009029699255646	2_291	1.9552380952380948	3	Model 0
1	True	1.0195073718002323	2_300	19.105145801910506	36	Model 0
5	True	0.8265283102170662	2_300	7.489756517991813	24	Model 0
7	True	0.5148781658839844	2_300	5.017731451554981	45	Model 0
27	True	1.5013120579150052	2_300	15.209599749843651	30	Model 0
29	True	0.24420466235160018	2_300	0.8855311355311354	13	Model 0
39	True	0.5426571260549607	2_300	23.50443833943834	46	Model 0
51	True	0.6907648498009673	2_300	9.261965811965812	55	Model 0
56	True	0.8878616816880531	2_300	13.785006596948577	70	Model 0
58	True	1.9847413258943285	2_300	21.765882387231027	76	Model 0
65	True	0.3190444266285863	2_300	4.183333333333334	5	Model 0
66	True	1.3948519148995957	2_300	18.18593478417008	35	Model 0
67	True	0.30246606287610306	2_300	2.558610405319782	18	Model 0
85	True	1.2560440820718874	2_300	24.39570792467344	34	Model 0
1	True	1.2268307438055905	2_301	2.069057776991062	111	Model 0
2	True	4.257795661985741	2_301	8.285099252356854	107	Model 0
3	True	0.7367135085667906	2_301	14.41095238095238	23	Model 0
6	True	0.45751871507045694	2_301	1.9523809523809526	18	Model 0
18	True	1.1493622802503163	2_301	17.5826658011081	29	Model 0
41	True	0.944997215051426	2_301	14.299190894381237	56	Model 0
44	True	0.6315663347777909	2_301	18.358134022839906	53	Model 0
56	True	0.31431044921637386	2_301	2.119047619047619	12	Model 0
75	True	0.34240496795404424	2_301	1.8199999999999998	7	Model 0
84	True	1.2259771774693455	2_301	48.855179526356	61	Model 0
105	True	2.0956731303259657	2_301	6.866753246753246	8	Model 0
111	True	1.0403844935998336	2_301	9.90974358974359	19	Model 0
116	True	0.360056592420642	2_301	1.9000000000000001	4	Model 0
4	True	4.623589050960781	2_307	72.51349717648907	157	Model 0
5	True	3.082899644674821	2_307	39.68219887955182	153	Model 0
6	True	0.7770555695087497	2_307	2.78015873015873	6	Model 0
15	True	0.6080039089981757	2_307	3.8	5	Model 0
16	True	0.8683212688479273	2_307	9.744285714285713	41	Model 0
20	True	0.5123246226039792	2_307	6.279999999999999	40	Model 0
30	True	2.013763935448264	2_307	47.87477546590123	77	Model 0
2	True	0.5079169693864806	2_311	1.033777697712124	2	Model 0
5	True	1.689794584470719	2_311	12.301499900506652	18	Model 0
26	True	0.3206305777347393	2_311	1.5935531135531136	5	Model 0
37	True	4.7863009961784755	2_311	32.50718559218559	170	Model 0
38	True	2.660925453056087	2_311	22.176666666666666	41	Model 0
40	True	4.005240848475605	2_311	30.624133049305467	149	Model 0
42	True	0.18366826583393892	2_311	1.3271428571428567	2	Model 0
44	True	1.8288895077998266	2_311	60.35253361736121	73	Model 0
64	True	0.4230974189535525	2_311	2.9333333333333322	3	Model 0
65	True	1.1430273430220292	2_311	12.041666666666666	16	Model 0
0	True	1.9616390503851981	2_312	1.6886412181835182	4	Model 0
27	True	2.4149841036458004	2_312	9.520886597265314	83	Model 0
32	True	0.885428160854138	2_312	10.70753077641313	137	Model 0
33	True	0.5532370154864789	2_312	15.963095238095235	149	Model 0
37	True	0.7744111421398758	2_312	19.83203074050133	183	Model 0
40	True	0.7704230867778041	2_312	37.716962735198024	180	Model 0
41	True	0.9408034572104813	2_312	7.707756589815411	179	Model 0
49	True	0.5457542114521596	2_312	25.278984773396534	149	Model 0
55	True	0.7042466187209065	2_312	42.274287930910646	157	Model 0
3	True	0.5872496076339269	2_314	2.1818181818181817	14	Model 0
4	True	1.132473848224878	2_314	11.469696969696969	24	Model 0
6	True	1.4378110845581018	2_314	14.820799037563742	25	Model 0
9	True	0.49971584230226673	2_314	2.925	3	Model 0
10	True	1.106473797684455	2_314	6.2411111111111115	7	Model 0
13	True	1.1781254857976047	2_314	12.440575372285164	15	Model 0
22	True	1.2473837933150527	2_314	6.404744824759172	7	Model 0
26	True	1.2055338592040112	2_314	17.822574484339192	19	Model 0
30	True	1.5640703540276881	2_314	7.772727272727272	8	Model 0
40	True	0.29956273320382193	2_314	91.94	108	Model 0
50	True	0.09606205375699736	2_314	2.4166666666666643	64	Model 0
0	True	2.946201150222333	2_315	12.27883855981417	57	Model 0
1	True	1.1711203670874246	2_315	34.946195862960565	52	Model 0
40	True	3.7252060414208876	2_315	17.885784990234278	137	Model 0
42	True	4.599253024556164	2_315	7.752453924835355	9	Model 0
45	True	1.3011632601888106	2_315	99.48463306455236	134	Model 0
1	True	4.254562175177174	2_316	9.25873015873016	14	Model 0
2	True	1.1423596344422693	2_316	3.219047619047619	8	Model 0
6	True	5.802892015410699	2_316	20.566825396825397	32	Model 0
7	True	7.669490283221756	2_316	25.3615873015873	101	Model 0
10	True	4.386930107478873	2_316	81.21520146520146	101	Model 0
15	True	1.2225299386283333	2_316	1.7542857142857147	42	Model 0
28	True	0.8165224387235464	2_316	0.9500000000000002	1	Model 0
34	True	3.019636000543761	2_316	41.66601486748545	46	Model 0
1	True	1.9885287666066476	2_324	13.333333333333332	14	Model 0
14	True	2.0980636722610977	2_324	33.42761904761905	39	Model 0
25	True	5.417337445731948	2_324	24.799647882032495	70	Model 0
26	True	1.5095801208724802	2_324	7.533333333333333	9	Model 0
27	True	4.756233237798976	2_324	69.76113412228797	135	Model 0
33	True	3.094379843404842	2_324	27.421841269841263	124	Model 0
35	True	1.5273381748254748	2_324	0.9269841269841271	7	Model 0
38	True	0.31753199468332594	2_324	0.6190476190476191	1	Model 0
46	True	0.3080073818756355	2_324	2.164999999999999	9	Model 0
24	True	0.21595029515910583	2_326	1.7101631701631699	13	Model 0
25	True	0.9785637787166676	2_326	33.11533891922944	114	Model 0
30	True	0.4520776504355952	2_326	10.2455929038282	124	Model 0
41	True	0.2686494260266173	2_326	3.3349134329479155	17	Model 0
46	True	0.39878860889263995	2_326	14.234810916990606	89	Model 0
52	True	0.4435988359030641	2_326	26.415278675572793	98	Model 0
55	True	0.5176355225708775	2_326	19.403561849720845	90	Model 0
56	True	0.16131759327604073	2_326	3.0053235653235655	57	Model 0
61	True	0.7711445642306299	2_326	25.472492703375057	100	Model 0
65	True	0.3132392957348476	2_326	6.7766666666666655	19	Model 0
73	True	0.3503717434395888	2_326	9.018141662259309	30	Model 0
75	True	0.16135790306071798	2_326	3.855714285714286	13	Model 0
77	True	0.2602705742390285	2_326	3.833333333333333	18	Model 0
96	True	0.40340982279550935	2_326	4.528571428571428	6	Model 0
29	True	0.4453697517469273	2_332	0.6606479481399182	2	Model 0
39	True	0.1562843741529237	2_332	25.810404591807018	192	Model 0
40	True	0.08546149526925188	2_332	23.360240093758264	195	Model 0
41	True	0.10402709652155184	2_332	49.13884854968207	196	Model 0
55	True	0.01638747333045029	2_332	2.025	167	Model 0
67	True	0.09593191944562929	2_332	73.45744541873579	132	Model 0
76	True	0.017491572264401845	2_332	1.3682968682968681	55	Model 0
93	True	0.023303507874086932	2_332	2.910522875816993	44	Model 0
97	True	0.009106459575755134	2_332	0.9571428571428569	7	Model 0
1	True	7.462155671717562	2_333	33.39651769798829	38	Model 0
9	True	6.590881144141968	2_333	121.92728715728715	166	Model 0
10	True	0.45273752463087835	2_333	2.749999999999999	4	Model 0
